Target_Audience,Customer_Segment,Spend,Acquisition_Cost,Engagement_Score,Impressions,Clicks,Conversion_Rate,Conversions,Revenue,ROI,Spend_Impressions,Clicks_Engagement,Spend_x_Engagement,ROI_x_Clicks
Middle Age,2,500.0,30.777284439705237,4.138923075572922,72682,5545,0.059412736856397586,329,30209.22312697034,60.41832541728985,0.006879282258615857,22950.328454051854,2749.3803863318276,520.8562468089442
Seniors,1,500.0,63.24792942512254,6.671242772349206,25183,470,0.014885627528972939,6,1565.0113178149286,3.130016375597106,0.01985466307212552,3135.484103004127,4875.488076795032,19.26480662374778
Seniors,1,500.0,75.19128712218553,7.174511474741616,34160,1069,0.054586632067470504,58,9679.99818248425,19.35995764505321,0.014637001913436714,7669.552766498787,5320.112373987264,135.04371819226148
Seniors,0,500.0,80.23950529918383,9.966047889859757,83173,1411,0.009628080495461556,13,3712.449047898073,7.424883246029654,0.006011566181193822,14062.093572592117,7892.190653180613,53.85091416523663
Middle Age,1,500.0,87.81384305510417,4.844675029664401,28059,816,0.011867584361337937,9,801.9604203461345,1.6039176328570033,0.017819593790954994,3953.254824206151,3321.143074247563,10.755292783821234
Middle Age,0,500.0,61.146729611494685,4.601629467457998,96768,2515,0.017904575591716012,45,9791.976664837202,19.58391416184608,0.005166997301101632,11573.098110656863,3122.223433106102,153.35038315011394
Seniors,0,500.0,54.295889311151655,1.7603913187954072,92129,4189,0.008679360911513001,36,8676.52119282002,17.35300767962468,0.005427172709709508,7374.2792344339605,985.6008428025867,144.7319972437064
Seniors,2,500.0,76.30913397081964,1.8860723626597764,52264,3864,0.027055645208721116,104,25374.242915705734,50.7483843346428,0.009566814450351784,7287.783609317376,1070.6315217356112,419.16729083328806
Middle Age,1,500.0,26.002356450361898,5.606191544784827,48294,3723,0.0245751566773151,91,21856.355560322223,43.712623695397056,0.010353252777710424,20871.85112123391,3957.0498625044706,359.42939301046414
Young Adults,0,773.0128072592133,112.10926511614434,2.5406376349393587,109678,3042,0.007385362027331052,22,2022.1999805717073,2.6159946453499847,0.007048020571228439,7728.619685485529,2366.5624093105116,20.981844428629113
Middle Age,2,500.0,55.42614430866884,1.6563774903126185,70852,5931,0.030660618425089114,181,29261.111768247953,58.52210649228292,0.007056963712288097,9823.97489504414,916.1386135938956,508.4468909254363
Seniors,1,500.0,58.96564647529246,9.68403704531713,31670,2315,0.09233140888234155,213,58120.23983327343,116.2402471860525,0.015787811310773246,22418.545759909153,7624.962899330272,900.5825716275399
Young Adults,1,500.0,47.22021500622554,9.562756581174877,41140,1061,0.022354385348953433,23,4428.971785494317,8.857925855136925,0.012153621483869191,10146.084732626545,7510.515133351645,61.721223074887405
Young Adults,2,500.0,34.54566381895774,3.9274909151409387,72664,5834,0.04847576777002915,282,40437.95207702093,80.87574240255705,0.006880986363522702,22912.981998932235,2581.7146030976082,701.3244772692308
Young Adults,0,500.0,55.10684981306564,8.108824662399739,85056,7211,0.08475315962373302,611,32726.00461800933,65.451878332262,0.00587847999108258,58472.734640564515,6161.968814377463,581.4418648615792
Middle Age,1,500.0,48.1151747619249,8.852941482572536,39406,2111,0.05052632363607945,106,21407.625576284707,42.815165522238374,0.01268842276078712,18688.559469710624,6846.60253601068,327.7668175956269
Middle Age,0,500.0,97.00887796648684,5.182723610055915,77599,6071,0.08909093504042005,540,147764.8819948989,150.0,0.006443381919311049,31464.315036649463,3601.1371597268235,1306.7164978613198
Middle Age,0,500.0,95.76545738020201,3.0132739518432867,90282,8665,0.06371332302148648,552,55725.051825023686,111.44988075028587,0.005538202459646414,26110.01879272208,1878.5222576561364,1010.5341907697705
Middle Age,1,500.0,73.29379488094138,2.1682434457971054,33776,617,0.0052968076646549575,3,896.27277226026,1.7925419594366012,0.0148034102675447,1337.806206056814,1265.6092929969252,11.519750211827908
Seniors,2,500.0,92.77759827986142,2.267401342825932,57944,1181,0.007893526263121155,9,923.5835958480425,1.8471634973690902,0.008629020974923704,2677.800985877426,1335.377590036417,13.06861376451256
Young Adults,0,500.0,81.34560833256197,8.17239839263306,88750,7680,0.1370203823430041,1052,202620.16612166638,150.0,0.0056338027534219405,62764.0196554219,6219.98646983738,1341.9757538998024
Seniors,2,500.0,50.94186168450819,4.459742335236365,52813,1360,0.021913889865953107,29,4932.219251374325,9.864418773911103,0.009467365810172386,6065.249575921457,3007.057451771014,71.18139928822833
Middle Age,1,500.0,70.29255004557287,7.241568854054938,45239,1252,0.023362827794926398,29,7035.912268275479,14.071796392958172,0.011052410286425203,9066.444205276783,5379.838042019432,100.37828828800961
Middle Age,0,500.0,41.52426801996146,5.848240909468075,80961,5228,0.06883332492475643,359,61871.8547126724,123.74346193842094,0.006175812969506145,30574.603474699095,4162.941515978134,1059.4884688838076
Seniors,2,500.0,76.5406188207862,4.552015423811097,55146,1026,0.019803679934989122,20,2682.0054692019194,5.364000210403418,0.009066840585593868,4670.367824830186,3081.871128109712,37.19610809307766
Young Adults,0,500.0,28.360567892561697,2.1143416526583443,77996,2544,0.004212697068561519,10,2898.605792991659,5.797199991583335,0.006410585076022038,5378.885164362828,1227.9486413971579,45.46098104150713
Young Adults,1,500.0,87.35063115242875,4.001040888660443,34477,1072,0.008041624292204964,8,1536.726522116594,3.0734468973393936,0.014502421483817576,4289.1158326439945,2639.83991948161,21.44716937625944
Middle Age,2,500.0,68.74223682317212,8.561565287684266,66559,1446,0.0410175618810331,59,3600.7153710217076,7.201416339210737,0.007512131980466473,12380.023405991447,6577.090408706466,52.406490683048155
Middle Age,2,500.0,29.38287600420392,8.302581432626965,53380,2682,0.07112430862118496,190,30537.113289125973,61.074104430043086,0.009366803870985315,22267.52340230552,6339.073349307388,482.1611734418002
Middle Age,0,500.0,90.38208739956019,1.2553173276911558,99776,3538,0.0024683315952927103,8,1403.1149827440677,2.8062243530394295,0.0050112250940985295,4441.312705371309,656.8621427421264,22.931341465029785
Middle Age,2,500.0,90.82760581787997,2.262489025376152,69330,5592,0.037083165558838366,207,12101.680181525024,24.203311956426134,0.007211885082765252,12651.838629903441,1331.906633300002,208.85694026453777
Young Adults,0,500.0,88.96118784837384,7.803110950599247,76123,5549,0.04054058412636595,224,49441.56088284962,98.88292399985124,0.006568316979515823,43299.46266487522,5884.253073348873,852.5243905027926
Seniors,1,500.0,83.07264826140423,4.021596067297377,34816,960,0.024169905642161676,23,3928.606939647023,7.857198164897716,0.01436121282280524,3860.732224605482,2656.122748353773,53.96303592272586
Young Adults,0,500.0,75.84440614476974,6.792319602626837,99502,2458,0.02459971582148372,60,4704.341175109304,9.408663532891541,0.005025024572118906,16695.521583256766,4981.862533459061,73.45823501688399
Seniors,1,500.0,54.76818414089374,6.064081650946449,28844,1624,0.03697456942075002,60,8033.501543461517,16.06697095298113,0.01733462705121942,9848.068601137033,4347.9851556029025,118.78734339131796
Middle Age,1,500.0,35.22543754648416,6.868605838553968,30338,2773,0.10894154622193075,302,52902.200103381954,105.80418859838672,0.016480980404740577,19046.643990310153,5049.080767891319,838.820431971565
Middle Age,1,500.0,46.658145627491656,1.4832689583185854,30638,2445,0.010037648616678038,24,6434.473200462932,12.86892066308454,0.01631960257459356,3626.5926030889414,802.4794022050102,100.40601268756323
Seniors,0,500.0,51.03078537635758,9.380072849772041,90257,3034,0.04968864932149816,150,24800.355291118845,49.60061138101493,0.005539736468753266,28459.141026208374,7338.671669753451,397.69605052590333
Middle Age,0,500.0,51.855735052359364,1.1887259477978376,79598,5056,0.011175243555253435,56,15452.50008755254,30.90493836522835,0.006281564784522666,6010.198392065867,615.2733374490222,263.5736538529579
Young Adults,0,500.0,67.41172113454915,1.0722924638627078,97941,2017,0.0021656251401354506,4,956.7125909094315,1.9134213549761532,0.005105114251384872,2162.8138996110815,543.6831943399602,14.560872843653824
Middle Age,1,500.0,40.62871061093293,3.035377021500076,30066,1015,0.018819943862374643,19,4017.31077155583,8.034605473900712,0.016630079936470435,3080.9076768225773,1895.0696435104014,55.62862447489668
Middle Age,0,500.0,39.224584680156255,9.941463274876599,76856,2421,0.037607098208928436,91,18710.25867573381,37.4204425105826,0.0065056728621620576,24068.282588476246,7868.833923286527,291.5931449371721
Middle Age,2,500.0,78.77220264510557,1.6527919114033605,64957,1537,0.008610128659705105,13,3020.5176205861053,6.041023159125893,0.007697399699841439,2540.341167826965,913.7593184276978,44.330466611727374
Middle Age,2,500.0,25.562541282288716,8.87050156609643,72958,3907,0.03168612701182454,123,19784.051222486392,39.56802330892617,0.006853257944937389,34657.04961873875,6862.9023044980195,327.2584559118447
Young Adults,2,500.0,36.213957655977055,2.4318016339897532,63473,1950,0.015246054771990168,29,4512.19002916691,9.024362009609801,0.007877365054789202,4742.013186280019,1452.3917705059068,68.36944502182504
Seniors,0,500.0,57.62185616934786,1.9819296387117178,75736,6352,0.022865384907249816,145,15180.40163357523,30.360742545665367,0.006601880128315726,12589.217065096831,1136.255198456932,265.8593805462268
Middle Age,0,500.0,36.18123745899211,8.010733578571848,93047,7546,0.07301258196869062,550,104245.2722554913,150.0,0.0053736283236038955,60448.99558390317,6072.629012978345,1339.3358118427302
Middle Age,2,500.0,96.98594134892072,8.620108430983016,69131,5743,0.1702749653162966,977,218427.79267945405,150.0,0.007232645163057888,49505.282719135466,6631.095443120213,1298.386666609209
Young Adults,0,500.0,75.25779636012572,8.129645996132902,92173,3709,0.029444626317416275,109,12688.78044838628,25.37751014175228,0.005424581977101949,30152.856999656935,6180.960468945427,208.57235439417994
Young Adults,0,500.0,57.4577133658395,3.1692599126897427,83657,6826,0.03481739989553975,237,25557.479641439004,51.1148570531639,0.0059767860911007316,21633.368164020183,1995.8110976686053,451.2747031330921
Young Adults,0,500.0,33.419151090009706,8.91858453460886,89905,5762,0.08163644318300448,470,45380.14180730241,90.76010209440064,0.005561425887754564,51388.88408841625,6907.567286781181,785.9110969095992
Middle Age,2,500.0,53.888971761597105,1.6469688897112449,74409,4991,0.01209844540164816,60,3902.6442626388184,7.805272914731808,0.006719617160294894,8220.021728548823,909.8975154331972,66.46651888841681
Seniors,2,500.0,73.79512515084704,4.077797169151536,63900,1067,0.004618109022687965,4,1115.7834765777436,2.231562490030507,0.007824726012132613,4351.009579484688,2700.7273865366956,15.561897024975226
Young Adults,1,500.0,97.66106525185505,5.168648131550016,30157,1365,0.054075212522506196,73,20240.755845040403,40.481430727219355,0.016579897981234937,7055.204699565772,3589.404189224027,292.26143912287296
Young Adults,0,500.0,60.451552273060074,1.6096174444632048,87615,1801,0.007570604892381913,13,1145.8334202225496,2.2916622571205854,0.005706785302667519,2898.921017478232,885.1914459981222,17.179795447301267
Young Adults,1,500.0,76.93091845693046,6.218589506937546,43077,3751,0.09518887244433805,357,90713.73681780437,150.0,0.011607121860688492,23325.929240522735,4481.261339677544,1234.5066465189173
Seniors,1,500.0,39.651924799504236,6.034447153590312,27710,645,0.01613971573835437,10,1492.2697809422207,2.984533592817256,0.01804402677574786,3892.2184140657514,4322.499884389094,19.312318491424406
Middle Age,2,500.0,71.77250280517475,9.929643174173652,63866,2850,0.0778262399608424,221,42840.438001127506,85.68070464084573,0.0078288916195019,28299.483046394907,7857.60829044146,681.6264273355006
Middle Age,2,500.0,42.929117493026276,6.594976025091595,72427,2429,0.053732861724319125,130,24073.88356854035,48.14767084173902,0.0069035027420229645,16019.196764947485,4808.679914767391,375.34222342998095
Middle Age,2,500.0,39.86005390868093,4.577911091370964,74663,1813,0.025210854022122073,45,10084.060151608322,20.168079967056713,0.00669675734035925,8299.752808655558,3102.9217885357484,151.32694528744247
Young Adults,0,500.0,63.19154212525502,8.11166362781165,75159,6959,0.06243227201758952,434,87510.13389131661,150.0,0.006652563144100332,56449.06718594127,6164.557731435635,1327.1902129992698
Middle Age,2,500.0,40.87482230752,4.014703037562375,74052,2305,0.026656178387013726,61,7007.159509303356,14.014290990024731,0.006752012008426349,9253.890501581274,2650.6605607389483,108.51643480165941
Young Adults,0,500.0,79.0995645418171,5.795817889352832,85584,1948,0.027649911640703947,53,7680.622768925287,15.361214815420945,0.005842213429587149,11290.253248459316,4118.202345061011,116.36230361835146
Seniors,0,500.0,95.30024432247536,1.499226461138987,82595,5960,0.025257906283499873,150,21126.22601429973,42.252367523864415,0.006053635134649371,8935.389708388362,812.8505257229123,367.29955756368025
Seniors,0,500.0,54.52015767960512,3.9039919701944026,86000,4081,0.011025189908062128,44,12439.578774963045,24.87910779171051,0.005813953420767983,15932.191230363356,2563.1894284332293,206.85341937787996
Middle Age,2,500.0,49.184605257004506,5.752972132785946,59538,3995,0.07848620199970857,313,19132.017231651833,38.26395793538779,0.008397997776243782,22983.123670479858,4081.6966850421472,317.3248834402037
Young Adults,1,500.0,38.1913670202032,7.320807043526681,29692,1975,0.0775423520649336,153,37571.58544782557,75.14302060960993,0.01683955217433813,14458.593910965195,5450.55537924931,570.2475999485076
Young Adults,2,500.0,54.279732069062156,1.8912951133341647,73011,5778,0.023597734417930016,136,21970.179860438206,43.940271840332734,0.006848283041619988,10927.903164844804,1074.1901479223488,380.61001671894223
Middle Age,1,500.0,66.97255678990427,8.17468056229525,40870,2628,0.06301978360315313,165,38536.51680029473,77.07287945483056,0.012233912105849962,21483.060517711918,6222.070870540007,606.8995084824874
Seniors,0,500.0,52.97270597448044,9.10143087986138,89469,6735,0.14193878328594087,955,120866.57129438735,150.0,0.005588527807525201,61298.1369758664,7077.854239755076,1322.2832333883243
Seniors,0,500.0,71.73071638741635,3.5293344900498473,79183,2404,0.014440272406788782,34,2541.5126610517323,5.083015156073152,0.006314486615631049,8484.520114079833,2270.9176651271923,39.572824237504975
Seniors,0,500.0,74.68175612149095,7.888119227058737,82358,6158,0.07171749593763393,441,110773.55191374519,150.0,0.0060710555614384085,48575.038200227704,5961.261370640747,1308.8504558530565
Seniors,1,500.0,32.337217151105904,2.6231364204462486,46501,1903,0.025991421621294378,49,3724.6594002582774,7.449303901908752,0.010752456705179315,4991.828608109211,1590.5783147375007,56.2549992719085
Seniors,2,500.0,77.33370295072092,5.710742845810206,72502,1493,0.016767861753494807,25,6337.415748486797,12.6748061473613,0.006896361384563717,8526.139068794637,4045.7694397898285,92.64284982505187
Middle Age,2,500.0,92.5238148183754,8.17871828564867,64628,4723,0.12462648353693717,588,108052.93997369072,150.0,0.007736584642313167,38628.08646311867,6225.75897672209,1269.0616765975878
Middle Age,1,500.0,26.968911145713125,4.47842517020613,45063,4110,0.03179433849063785,130,28595.410791392125,57.190707201369854,0.011095577056663404,18406.327449547192,3022.1804421579013,475.90798547543505
Middle Age,0,500.0,66.35141579491446,1.2367022683493882,85889,2220,0.006331544277254269,14,1631.097640209536,3.26218875604156,0.005821467174824865,2745.479035735642,645.1908403687518,25.13748973139366
Seniors,2,500.0,70.29057803151996,5.859706376927663,66262,1298,0.02115857857384186,27,5932.812020132079,11.86560030906354,0.007545802910479567,7605.898877252107,4172.737163690729,85.06864177359137
Seniors,1,500.0,78.23615013027741,8.60229885610665,39305,2722,0.09069208763825304,246,67189.33149423219,134.3783942316759,0.012721027535401922,23415.457486322302,6614.6586320706,1062.8644972178126
Middle Age,1,500.0,53.932649784933794,1.9749463958313416,47876,1635,0.005229274202025744,8,760.8293336451611,1.5216556239790744,0.010443645867581966,3229.0373571842433,1131.452637882216,11.260266099289286
Middle Age,1,500.0,86.40327376426409,1.266772619282599,42065,1192,0.00266170406959962,3,764.9251929361341,1.5298473261776158,0.01188636605523913,1509.992962184858,664.0616583086563,10.837784849883315
Seniors,1,500.0,65.49223496771384,8.281366983861275,48395,1208,0.03831200754249655,46,8953.955375640331,17.907874935530792,0.0103316456176951,10003.891316504421,6319.641480418425,127.10201716563003
Young Adults,1,500.0,55.6702451172925,3.404193208042202,39092,3254,0.06266947403491066,203,20994.543904960476,41.98900383191329,0.01279034040749155,11077.244698969325,2174.638364027515,339.60486086420474
Middle Age,2,500.0,78.94425218024257,4.279093351649956,52863,2814,0.03723193569873913,104,26931.086516181887,53.86206530823316,0.009458411186304009,12041.368691542975,2861.4892427420264,427.8111708952346
Seniors,0,500.0,94.55316487039656,1.7828382691413993,77105,2389,0.007854882534810693,18,1911.0586483178397,3.822109652416375,0.0064846636860817885,4259.200624978803,1000.7010181719218,29.73237691238649
Seniors,0,500.0,85.9001232833101,1.8695708598202052,96962,1931,0.0057350656785806675,11,2971.0037084408705,5.941995532890675,0.0051566592566504475,3610.141330312816,1059.4008588301149,44.958986250239484
Middle Age,1,500.0,94.79985834912958,6.530890212244059,40870,2532,0.032907743656200916,83,11569.413114493043,23.138779951426184,0.012233912105849962,16536.21401740196,4752.661286866699,181.342312585585
Young Adults,1,500.0,44.9451071522657,5.970066844118436,47565,965,0.0073234667587367425,7,1575.4346409488178,3.1508629801716754,0.010511930820730982,5761.114504574291,4267.220029465963,21.656397481875032
Seniors,1,500.0,33.8884728165031,3.631615987728271,25250,1645,0.05106441849500396,84,19530.509591791804,39.060941061701485,0.019801979413782995,5974.0082998130065,2350.1192917579147,289.28936767136713
Middle Age,1,500.0,65.07621626191396,5.0746380065629735,41847,3437,0.09139936989922158,314,54662.05342871823,109.32388820966004,0.011948287524833621,17441.53082855694,3511.2041867626126,890.1856320389367
Seniors,2,500.0,28.332281863150676,4.493779879087226,56379,1122,0.017954448256111484,20,5188.227996367718,10.376435239864957,0.008868550189457952,5042.021024335868,3034.618902969193,72.88157993426503
Seniors,2,500.0,75.59423266909421,7.255476247791568,59637,3521,0.0875444953212794,308,43870.784481671646,87.74139348055634,0.00838405673685704,25546.531868474114,5392.238761658188,716.5650337769014
Seniors,1,500.0,43.000114244916595,8.758801223322285,44924,3335,0.060334871336067394,201,52905.31746178736,105.81042330272811,0.011129908041805983,29210.602079779823,6759.329360842252,858.3899967088087
Seniors,1,500.0,59.07625663060913,7.8859217750141495,36264,2346,0.03660340465765994,85,16357.72906748766,32.71539270418992,0.013787778132920304,18500.372484183194,5959.26861865643,253.90066863754174
Young Adults,2,500.0,74.16713804044886,1.0396688470138047,67195,1483,0.0018824296983188478,2,120.92570006787363,0.2418509164339144,0.007441029727791803,1541.8289001214723,523.8947439190435,1.7661154523338363
Middle Age,2,500.0,61.23214775285997,1.895981150090733,55581,3855,0.023375260484424922,90,14645.047445656233,29.290036311239845,0.008995879725160041,7309.007333599776,1077.3847467027624,241.85912569225553
Middle Age,2,500.0,42.70465454249097,4.864391020480712,56916,2896,0.0320485332135081,92,23414.3081489672,46.82852264088912,0.008784875803203392,14087.276395312141,3337.3686195673117,373.29033695932736
Middle Age,0,500.0,91.02778899970673,8.666189702929906,92124,4080,0.0204031602440699,83,9636.449118713907,19.27285969170843,0.0054274672677318905,35358.053987954016,6673.656267050195,160.23643140848304
Middle Age,2,500.0,82.34014907800356,3.1327676926664054,67193,3412,0.03820028688236079,130,29661.514874818684,59.322911103815166,0.007441251210077668,10689.003367377776,1968.2661971716109,482.6124638486865
Middle Age,2,500.0,70.08043701770893,8.910568778936579,54059,3906,0.06185692127539074,241,39226.004729936045,78.45185255616698,0.009249153531342542,34804.681650526276,6900.117979933894,648.8380153193393
Young Adults,1,500.0,77.39051977062994,1.990122926870185,44096,2347,0.00538800563707716,12,1531.1882893092716,3.0623704538776355,0.011338896694963338,4670.818509364324,1141.8942547327485,23.768034542848884
Seniors,2,500.0,56.14944232209543,1.653464114636268,57144,2712,0.009951416760414259,26,7081.294783465266,14.16256124180805,0.008749824850381059,4484.194678893559,914.2052961280639,111.96652271914976
Seniors,0,500.0,53.19190723137675,9.22077727431038,89633,5172,0.04927582175578734,254,43176.0300473052,86.35188739083561,0.005578302571839584,47689.860062733285,7189.373434692083,738.4129563165483
Middle Age,0,500.0,37.008368179637344,2.457792333970223,97340,3033,0.009482596676735587,28,6681.3120703487275,13.362597415502625,0.005136634424320583,7454.484148931687,1471.0391349794793,107.13645759143084
Seniors,2,500.0,85.26936155873038,5.173980234689042,53270,4882,0.11272056249492686,550,91243.51554085268,150.0,0.009386145872233043,25259.3715057519,3593.848147508175,1274.0272596092489
Seniors,1,500.0,53.57831838859107,3.9336133975884255,40660,2053,0.034611055936977594,71,8963.583403398488,17.927130952535073,0.01229709758246194,8075.708305249038,2586.5448519364913,136.73998713456172
Seniors,0,500.0,76.92429808758081,2.328727911983799,93625,6741,0.03004121237748162,202,56568.13547231693,113.13604467254451,0.005340453881543883,15697.954854682788,1378.8356470423844,997.4200292807017
Middle Age,1,500.0,47.49564934906913,6.688999134640329,35825,691,0.02928059837558561,20,1676.3776967349268,3.3527486879724777,0.01395673373463409,4622.098402036468,4891.064297516836,21.92558823258038
Middle Age,1,500.0,84.69919450949787,9.673054427183567,47393,3852,0.05717299760598667,220,42932.567334442734,85.8649629389596,0.010550081013017092,37260.6056535111,7614.587157635484,708.9532836478666
Young Adults,1,500.0,32.893255849967936,6.9229850216880156,40253,2352,0.028340213489258886,66,6547.615630884573,13.095205071359004,0.0124214341186636,16282.860771010213,5097.08733195519,101.6639225208863
Middle Age,2,500.0,71.8760649501318,4.183288144995974,67510,5547,0.07599527556494577,421,33196.81477682691,66.39349676666029,0.007406310066563323,23204.699340292664,2784.782878419899,572.3911350589412
Young Adults,2,500.0,85.56960335811026,7.4061726022892564,55612,3753,0.04091108632162276,153,11302.16279196288,22.60428037536501,0.008990865119203318,27795.36577639158,5526.912630633487,186.04627506746996
Middle Age,1,500.0,74.51876844898884,2.289233399227601,46506,3241,0.03139834029282774,101,24425.267865144062,48.85043802941207,0.01075130067622886,7419.405446896655,1350.821898727607,394.9042885631242
Seniors,0,500.0,77.20868550063254,6.220146796240693,82615,2372,0.016393857213556295,38,4385.523962067107,8.771030382073452,0.006052169629580952,14754.188200682924,4482.60803640189,68.16766098594636
Young Adults,2,500.0,64.4491716563308,5.2251170153157815,74750,2511,0.025450577873001687,63,12113.828929431946,24.227609403645086,0.006688963121217885,13120.268825457928,3636.513710644043,189.67394502017453
Young Adults,0,500.0,66.92739978315743,4.239852142812743,99742,2253,0.012171600967860654,27,4675.620900030228,9.35122309761426,0.00501293331783067,9552.38687775711,2830.028820227583,72.19575972278706
Young Adults,1,500.0,29.942007915222632,7.656105721864823,48393,3092,0.0346001045400957,106,28312.88120615872,56.62564916101912,0.010332072606945786,23672.67889200603,5751.478631938667,455.0944969933916
Middle Age,0,500.0,43.81023602541842,2.066384308801961,88402,7179,0.030925142235121675,222,53599.12566026191,107.19803692444998,0.005655980569942076,14834.572952889279,1194.6022234570514,951.817229515817
Young Adults,1,500.0,79.1446560027763,5.795114279348566,47689,3195,0.085784784098034,274,61300.971087789076,122.60169697218421,0.010484597905500265,18515.39012251867,4117.6024145772935,989.3534346048359
Middle Age,1,500.0,95.90660665432488,8.689575938980099,25725,2467,0.05824812043369111,143,39389.348542080435,78.77853952708182,0.019436345211415153,21437.183841463902,6695.273211901377,615.3520434797082
Young Adults,1,500.0,65.63357181947052,2.8153914012624894,36276,3080,0.02905441622227799,89,17478.052354620653,34.95603479717171,0.013783217174351717,8671.405515888468,1731.476255155419,280.802159558956
Middle Age,2,500.0,79.41934991932965,3.380871177365399,63075,1683,0.00502347974460085,8,2025.219409416147,4.050430717970858,0.007927070821608073,5690.006191505967,2156.7725721158786,30.0903549113962
Young Adults,0,500.0,76.26849029607465,6.946046134946034,85760,1989,0.015659335083983282,31,8166.113114757683,16.332193565128236,0.005830223812613994,13815.685762407662,5117.46876481924,124.05754443558516
Seniors,1,500.0,99.95382407996465,7.953282625559453,29299,1376,0.03815146791567873,52,13040.99485777497,26.081937551674837,0.017065428271769403,10943.716892769808,6020.4049362836895,188.51144193642287
Seniors,0,500.0,84.62533292638899,3.5500204124359565,87380,5566,0.04826736982947998,268,38682.646621454456,77.36513851263189,0.005722133145775542,19759.413615618534,2286.899210798167,667.2442701374671
Young Adults,0,500.0,72.07355003388791,4.2390820768309005,78752,5789,0.06246306970840366,361,90750.2204612034,150.0,0.006349045022995669,24540.046142774085,2829.4120243776547,1299.5831355850562
Middle Age,1,500.0,33.63694867850947,7.659212346005331,27571,548,0.03294860890079863,18,3257.7266580109394,6.515440285141309,0.018134996259294323,4197.248365610922,5754.279284064016,41.1000387084483
Middle Age,1,500.0,52.19965044974606,3.5679129862333,32902,1338,0.009590887376180978,12,1627.6043244374496,3.2552021384706222,0.015196644119000544,4773.867575580156,2300.7377031866117,23.436408347194536
Middle Age,1,500.0,43.802421665566705,6.996227542358366,30821,653,0.011371516648674156,7,706.8561485610205,1.4137094697031016,0.016222704771983232,4568.536585160014,5161.865870582677,9.165230255856835
Seniors,0,500.0,89.02567249363497,2.429512757252044,75887,2684,0.009522979375827903,25,5580.067933107948,11.160113545988805,0.006588743703285889,6520.812240464486,1450.7514889716515,88.11396233257194
Seniors,2,500.0,58.462976044719944,4.701794135395712,67107,3778,0.052653420595012844,198,24974.35723467196,49.94861457211478,0.007450787437215381,17763.378243525,3203.9544727862294,411.4374623653604
Seniors,2,500.0,65.1474750214758,7.198094887509085,51908,1167,0.00890397821236809,10,1159.7443864141699,2.319484133860072,0.00963242641534202,8400.176733723103,5341.1046234455325,16.38262815166839
Middle Age,1,500.0,97.36174747670412,5.139141004917622,31498,1048,0.013643750436465374,14,2770.8757792592073,5.541740475037465,0.015874023243570283,5385.819773153668,3564.8285296773856,38.54608908582118
Middle Age,2,500.0,87.75128512378502,1.1731361352267626,54434,1026,0.0033073693681319773,3,342.44192678689484,0.6848824838088221,0.00918543540461044,1203.6376747426584,605.6031131540209,4.749247184852837
Middle Age,0,500.0,84.23651951800798,4.657423213940627,76152,1334,0.004472510915690698,5,648.5345279688288,1.297066461804734,0.006565815650727286,6213.002567396796,3167.7058638078493,9.334580787149756
Young Adults,1,500.0,35.666474082129795,3.595017618007067,31878,1475,0.011766859311065333,17,3838.107247297557,7.67619914219683,0.015684797801468166,5302.650986560424,2321.727428047231,56.0139237143446
Young Adults,0,500.0,26.707631675253957,1.9115396454642348,89188,2325,0.005669154021997419,13,2836.548341886139,5.673085337601603,0.005606135291674493,4444.329675704346,1088.0027073090757,43.97722048356393
Young Adults,1,500.0,34.41612668940723,1.08224210483786,29686,2708,0.009660697309443762,26,7341.6838539232895,14.683338341169897,0.016842955708315174,2930.711619900925,549.7425034395525,116.06202284823318
Seniors,2,500.0,80.52124979607692,1.4096386140972021,70598,4785,0.011675699878451988,55,13736.580294545083,27.47310564287888,0.007082353507431464,6745.120768455112,754.9172509099967,232.79199438531055
Seniors,1,500.0,55.80383483200589,9.543228919639668,39249,2207,0.10795777747136479,238,32229.593709828903,64.45905850154081,0.012739177743657732,21061.906225644747,7492.114644256536,496.32459219104715
Middle Age,1,500.0,33.810218978435756,7.748372869104276,31860,875,0.019902631027044294,17,2822.6263149804754,5.645241339478272,0.015693659268874473,6779.826260466241,5834.754914373329,38.24857674665342
Young Adults,2,500.0,80.42646276653237,9.457675416218265,51593,884,0.028410752894699763,25,4795.842488494448,9.59166579365731,0.009691236995498674,8360.585067936947,7411.588358225855,65.08508890448621
Middle Age,0,500.0,39.59380246253577,2.033055069581423,75064,2585,0.015839737027006143,40,5982.320388186208,11.964616847138723,0.006660982539419927,5255.447354867978,1171.518026031612,94.01637458296612
Young Adults,1,500.0,69.17824822384108,6.13458744938499,34036,2667,0.05332665490377781,142,42063.88064409943,84.1275930330128,0.01469032745650701,16360.94472750977,4408.719198187326,663.6896823981708
Young Adults,2,500.0,80.61571155893529,1.7495970854337375,60767,4349,0.00749887426982774,32,1869.6109057416045,3.739214333054543,0.00822815001187898,7608.997724551325,978.3531783084702,31.326880140513904
Middle Age,2,500.0,70.60454686341254,1.2412575208063243,55420,3765,0.0148655087829989,55,11630.065180064314,23.26008383996095,0.009022013550667386,4673.334565835811,648.0436744495813,191.5181504952367
Middle Age,2,500.0,99.52274056296447,5.196530299962316,57039,4264,0.07511200986589366,320,65251.332103671506,130.5024032025366,0.008765931927875104,22158.00519903932,3612.6522680798894,1090.7648549616515
